place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJHzDsITtz4ToRtNw3YbGgBtY,Cafe Fort Nook,google,Dining Dinos',5,We had an iced lemon tea (coz it was so hot today) and a bubble tea (because we just love those little bubbles!). The place is cute and neat; not hard to find...also very peaceful. The order was ready quickly and of course really good as well. Hope to go back there soon!,1709997071,2 years ago,en,2024-03-09 15:11:11,we had an iced lemon tea coz it was so hot today and a bubble tea because we just love those little bubbles the place is cute and neat not hard to find also very peaceful the order was ready quickly and of course really good as well hope to go back there soon ,55,positive,2024,3
ChIJ_3TFIwlz4ToRCCiKLA-oZmQ,FASHION FRUIT,google,Ruwan Ruwan,5,Cute juice bar overlooking the ocean in the shade of the Threes. Amazing place to cool down,1740490061,a year ago,en,2025-02-25 13:27:41,cute juice bar overlooking the ocean in the shade of the threes amazing place to cool down,17,positive,2025,2
ChIJ_3TFIwlz4ToRCCiKLA-oZmQ,FASHION FRUIT,google,Felicia Schinharl,5,"""The """"chiller"""" and """"coco cream"""" juices were both extremely delicious! Very refreshing and reasonably priced.""",1742970622,a year ago,en-US,2025-03-26 06:30:22, the chiller and coco cream juices were both extremely delicious very refreshing and reasonably priced ,17,positive,2025,3
ChIJFZqXWwBz4ToRC2HEXmmgMJQ,Point de Galle,google,Kavya Muttur,5,Nice food even ambiance also good. The service was great and they papered fresh and give the good. The quality and quantity of food is good. I really loved it mouthwatering food. I really recommend this to go if you’re in Galle fort. Must try here,1750304730,10 months ago,en,2025-06-19 03:45:30,nice food even ambiance also good the service was great and they papered fresh and give the good the quality and quantity of food is good i really loved it mouthwatering food i really recommend this to go if you re in galle fort must try here,47,positive,2025,6
ChIJFZqXWwBz4ToRC2HEXmmgMJQ,Point de Galle,google,Nishantha Gunawardena,5,We quenched our thirst for coffee in beautiful glass tumblers. Whilst the rich coffee aroma filled the room we knew we had come to the right place. As we expected they were made to perfection and served with a friendly smile. The place was tastefully adorned by green luscious plants and minimal furniture. Also loved the environmentally friendly steel straws. We didn’t have any food as all we wanted at the time was coffee. Will definitely come again for a bite.,1744386168,a year ago,en,2025-04-11 15:42:48,we quenched our thirst for coffee in beautiful glass tumblers whilst the rich coffee aroma filled the room we knew we had come to the right place as we expected they were made to perfection and served with a friendly smile the place was tastefully adorned by green luscious plants and minimal furniture also loved the environmentally friendly steel straws we didn t have any food as all we wanted at the time was coffee will definitely come again for a bite ,83,positive,2025,4
ChIJFZqXWwBz4ToRC2HEXmmgMJQ,Point de Galle,google,Nabeel Fuard,5,"I recently had the pleasure of visiting this charming coffee shop inside the historic Galle Fort. The atmosphere is incredibly cozy, The coffee here is exceptional – rich, aromatic, and perfectly brewed it was an absolute treat. They also offer a variety of delicious food that pair perfectly with the drinks.",1733804687,a year ago,en,2024-12-10 04:24:47,i recently had the pleasure of visiting this charming coffee shop inside the historic galle fort the atmosphere is incredibly cozy the coffee here is exceptional rich aromatic and perfectly brewed it was an absolute treat they also offer a variety of delicious food that pair perfectly with the drinks ,51,positive,2024,12
ChIJFZqXWwBz4ToRC2HEXmmgMJQ,Point de Galle,google,JW,1,"Drinks were okayish, iced tea was quite bland to my taste. I also ordered some fries, it took about 20 minutes and they were still soggy and soft. I think they depleted a whole salt mine on the fries itself so it left me quite thirsty. Probably good place for a coffee but not for me.",1757239153,8 months ago,en,2025-09-07 09:59:13,drinks were okayish iced tea was quite bland to my taste i also ordered some fries it took about 20 minutes and they were still soggy and soft i think they depleted a whole salt mine on the fries itself so it left me quite thirsty probably good place for a coffee but not for me ,57,negative,2025,9
ChIJXw8ErLFz4ToRR5BqhoxpNEE,Simply Strawberries by Jagro - Galle Fort,google,Supun Gothama,5,Jagro Galle Fort is situated inside the Maru restaurant. Have all the strawberry dishes as in other branches. Portion sizes seems to have become smaller than I remember from last time. But that's kind of good. Food is great and full of strawberries.,1767426383,4 months ago,en,2026-01-03 07:46:23,jagro galle fort is situated inside the maru restaurant have all the strawberry dishes as in other branches portion sizes seems to have become smaller than i remember from last time but that s kind of good food is great and full of strawberries ,45,positive,2026,1
ChIJXw8ErLFz4ToRR5BqhoxpNEE,Simply Strawberries by Jagro - Galle Fort,google,Buddhika Dilshan,5,Had a really good time at simply strawberries by Jagro at Galle fort. Visited with my friends and had cheesecake which we all loved. They were delicious 😍Good and friendly service too.,1766671445,4 months ago,en,2025-12-25 14:04:05,had a really good time at simply strawberries by jagro at galle fort visited with my friends and had cheesecake which we all loved they were delicious good and friendly service too ,33,positive,2025,12
ChIJXw8ErLFz4ToRR5BqhoxpNEE,Simply Strawberries by Jagro - Galle Fort,google,Dil N,4,"The cheesecake wasn’t as soft as expected, and the Swiss roll didn’t quite meet my expectations. However, I really liked the atmosphere, though the place isn’t very spacious. The service was good and pleasant overall.",1760463544,6 months ago,en,2025-10-14 17:39:04,the cheesecake wasn t as soft as expected and the swiss roll didn t quite meet my expectations however i really liked the atmosphere though the place isn t very spacious the service was good and pleasant overall ,39,positive,2025,10
ChIJ98nIUaZz4ToR3oZCEjhQQvo,Royal Dutch Cafe,google,Carola Kirchschlager,5,"We had a lovely coffee and tea at this place. The owner is very lovely, we had some fun with him. It was a lovely experience and we felt very welcome! Cake and fruit bowle were nice too. I can recommend going there.",1770609650,3 months ago,en,2026-02-09 04:00:50,we had a lovely coffee and tea at this place the owner is very lovely we had some fun with him it was a lovely experience and we felt very welcome cake and fruit bowle were nice too i can recommend going there ,44,positive,2026,2
ChIJ98nIUaZz4ToR3oZCEjhQQvo,Royal Dutch Cafe,google,Kurt Walsh,5,Charming little cafe steeped in history and old world charm. Like stepping back in time. Great staff and beautiful food and tea. I had the chai which was really good and the chicken tikka masala was outstanding.,1733639188,a year ago,en,2024-12-08 06:26:28,charming little cafe steeped in history and old world charm like stepping back in time great staff and beautiful food and tea i had the chai which was really good and the chicken tikka masala was outstanding ,38,positive,2024,12
ChIJ98nIUaZz4ToR3oZCEjhQQvo,Royal Dutch Cafe,google,Laura Clark,5,"This authentic family run cafe has a brilliant menu including tasty cakes & the best tea. It's a great spot to sit on the terrace & watch life go by. There is also a shop in the main building with jewellery, clothes & souvenirs. Fazal offers really insightful walking tours around Galle, 7 generations of his family have lived in his house and in much of Galle so every street you turn will be another tale of his families life.",1678625260,3 years ago,en,2023-03-12 12:47:40,this authentic family run cafe has a brilliant menu including tasty cakes the best tea it s a great spot to sit on the terrace watch life go by there is also a shop in the main building with jewellery clothes souvenirs fazal offers really insightful walking tours around galle 7 generations of his family have lived in his house and in much of galle so every street you turn will be another tale of his families life ,79,positive,2023,3
ChIJ98nIUaZz4ToR3oZCEjhQQvo,Royal Dutch Cafe,google,Haleema Sadia,1,I ordered Naan Roti from the menu but it seemed more like a reheated frozen tortilla. The flavour and texture were not what I expected. Extremely disappointed with the food. I think it’s very overpriced and overhyped,1754497639,9 months ago,en,2025-08-06 16:27:19,i ordered naan roti from the menu but it seemed more like a reheated frozen tortilla the flavour and texture were not what i expected extremely disappointed with the food i think it s very overpriced and overhyped,38,negative,2025,8
