place_id,name,address,lat,lng,rating,user_ratings_total,price_level,types,phone,website,opening_hours,business_status,anchor_area,search_type,primary_category,popularity_tier,is_tourist_area
ChIJjTmIXABz4ToRSSlh5krft2g,OLU Garden Cafe,"159 Devala Rd, Unawatuna, Sri Lanka",6.0089617,80.2445255,4.8,,,"cafe, establishment, food, point_of_interest",076 310 9737,http://www.unabeach.lk/,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJS4ZQvYa95ToRIJZW40wvVxQ,Sky Breeze | breakfast | brunch | dinner | gastrobar,"265V+FP2, Yaddehimulla Rd, Unawatuna, Sri Lanka",6.0084903,80.2444239,4.7,,,"bar, cafe, establishment, food, point_of_interest, restaurant",077 501 8092,https://skybreeze.lk/,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJdfutC9pz4ToRX79JcjS8nMU,Spa Una,"Yaddehimulla Rd, Unawatuna, Sri Lanka",6.0096713,80.244322,4.8,,,"cafe, establishment, food, point_of_interest, restaurant, spa, store",074 353 5251,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJ-2DA7SNz4ToRRVboRThjb9Q,Cafe «КАК ДОМА»,"2755+38P, Unawatuna, Sri Lanka",6.007495400000001,80.2582706,4.7,,,"cafe, establishment, food, point_of_interest, restaurant",070 151 3076,https://t.me/KakDoma_Una,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJ-QfdQgBz4ToR_mCIReDjAJE,Caffe Serene,"165 Matara Rd, Unawatuna 80600, Sri Lanka",6.019713599999999,80.24807369999999,,,,"cafe, establishment, food, point_of_interest, store",077 489 6646,https://www.instagram.com/caffeserene?igsh=cG5iMXFqdWxvdzBz&utm_source=qr,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: 9:00 AM – 12:00 AM | Thursday: Open 24 hours | Friday: 9:00 AM – 12:00 AM | Saturday: Open 24 hours | Sunday: 9:00 AM – 12:00 AM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJXcB_3aVz4ToR81fnPcgqAhE,J J Gallery Cafe,"202/A2, Rumassala Road,Yaddehimulla, Unawatuna 80000, Sri Lanka",6.0130715,80.2391865,5.0,,,"cafe, establishment, food, point_of_interest",077 906 9310,,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 7:00 AM – 8:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJOT0FMfVy4ToR5O3ngQcjISQ,Tropical Aroma juice bar & coffee shop,"Heenatigala Rd, Unawatuna, Sri Lanka",6.0209802,80.253874,5.0,,,"cafe, establishment, food, point_of_interest, store",077 382 7768,,Monday: 8:30 AM – 7:00 PM | Tuesday: 8:30 AM – 7:00 PM | Wednesday: 8:30 AM – 7:00 PM | Thursday: 8:30 AM – 7:00 PM | Friday: 8:30 AM – 7:00 PM | Saturday: 8:30 AM – 7:00 PM | Sunday: 8:30 AM – 7:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJoS5Gh3xz4ToREHL0-a45V64,The Garden House,"26 Heenatigala Rd, Unawatuna 80600, Sri Lanka",6.0216711,80.2488254,4.8,,,"cafe, establishment, food, point_of_interest, restaurant, store",0912 251 626,http://www.thegardenhouse.lk/,Monday: 8:30 AM – 4:30 PM | Tuesday: 8:30 AM – 4:30 PM | Wednesday: 8:30 AM – 4:30 PM | Thursday: 8:30 AM – 4:30 PM | Friday: 8:30 AM – 4:30 PM | Saturday: 8:30 AM – 4:30 PM | Sunday: 8:30 AM – 4:30 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJ73yG6MFz4ToRvdXg0qTVRhs,Kopi & Treats - Unawatuna,"Matara Rd, Galle 80000, Sri Lanka",6.002200999999999,80.2598831,5.0,,,"cafe, establishment, food, point_of_interest",076 765 4165,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJH-2E1Opz4ToRR2223eagz3U,Cycling Cafe,"49/A Heenatigala Rd, Unawatuna 80600, Sri Lanka",6.0219476,80.2498926,5.0,,,"cafe, establishment, food, point_of_interest",076 240 3295,,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJeUiVIvhz4ToRPJSFv3NITcQ,Hanumangira parking,"268Q+9GF, Unawatuna, Sri Lanka",6.015936099999999,80.238796,5.0,,,"cafe, establishment, food, point_of_interest, store",077 263 5000,,,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJc8Rpw25z4ToR3oJyoocQrNk,Bun talk bakery,"නො.84 Matara Rd, Unawatuna 80600, Sri Lanka",6.022609099999999,80.2470408,4.5,,,"cafe, establishment, food, point_of_interest",,,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJA_rpYQBz4ToRY4qtKpvfAlM,Ceilão Tea Corner & Cafe,"no 64 Matara Rd, Unawatuna, Sri Lanka",6.0233722,80.2467544,5.0,,,"cafe, establishment, food, point_of_interest",070 785 6020,,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: Closed,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJxwf7HM5z4ToRFE2fjPcvTIY,Tropical Kitchen,"269Q+334, Unawatuna, Sri Lanka",6.017414899999999,80.2376413,3.5,,,"cafe, establishment, food, point_of_interest",,,Monday: 6:30 AM – 7:00 PM | Tuesday: 6:30 AM – 7:00 PM | Wednesday: 6:30 AM – 7:00 PM | Thursday: 6:30 AM – 7:00 PM | Friday: 6:30 AM – 7:00 PM | Saturday: 6:30 AM – 7:00 PM | Sunday: 6:30 AM – 7:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJK2EusSxz4ToRZYmTJsKVGYs,Green Lanka plant nursery & B N H Food & Bimsara art,"Mihiripenna Meegahawaththa Rd, Unawatuna, Sri Lanka",6.018045000000001,80.261839,5.0,,,"cafe, establishment, food, library, lodging, point_of_interest",077 723 2749,,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 12:30 – 5:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 5:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJw2Dt8jFz4ToRv9l5X7Ie-w0,New tasty food,"26FW+HMF, Galle Rd, Unawatuna, Sri Lanka",6.023930699999999,80.2466664,5.0,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJL0bDPQBz4ToR3f7A5DpPOMk,Galle fort,"27C6+6CQ Meegaha Waththa, Unawatuna, Sri Lanka",6.0210466,80.26151399999999,,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJh5frkudz4ToRwuQcRsWtddI,Coffee Beans Ceylon Restaurant & Cafe,"Mihiripanna,Galle, Unawatuna 80600, Sri Lanka",6.0000142,80.26601289999999,4.8,,,"cafe, establishment, food, point_of_interest, restaurant, store",076 747 3048,,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe,cafe,Top,True
ChIJL6WLjfR34ToRCUW3cVO01bE,Asian Jewel Boutique Hotel & Restaurant,"Lane 3 Field View Road Nalagasdeniya, Baddegama Rd, Hikkaduwa 80240, Sri Lanka",6.1415574,80.1186558,4.6,,,"establishment, food, lodging, point_of_interest, restaurant",0914 931 388,http://www.asian-jewel.com/,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJCRljsOB34ToRuRwzKGh4bLc,Athula Beach Guests,"248 Galle Rd, Hikkaduwa, Sri Lanka",6.140554700000001,80.0993488,3.2,,,"establishment, food, point_of_interest, restaurant",,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJkQLZwf134ToRYhnfIxYBYe8,Curry Bowl Restaurant & Turtles Rest,"368 Galle Rd, Hikkaduwa 80240, Sri Lanka",6.1310322,80.10125939999999,4.2,,,"establishment, food, lodging, point_of_interest, restaurant",070 272 1260,,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ-QEvy-J34ToR2FVAHd_9y4s,Mamas Beach Restaurant,"Hikkaduwa, Sri Lanka",6.1348221,80.0999571,4.0,,,"bar, establishment, food, point_of_interest, restaurant",074 004 6061,https://www.facebook.com/MamasCoralBeach?mibextid=2JQ9oc,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Hikkaduwa,restaurant,bar,Top,True
ChIJlQEuw-J34ToRamCHSxULub0,Dolphin Restaurant & Hotel,"290 Galle Rd, Hikkaduwa, Sri Lanka",6.1338422,80.100287,4.0,,2.0,"establishment, food, point_of_interest, restaurant",,,Monday: 9:30 AM – 9:30 PM | Tuesday: 9:30 AM – 9:30 PM | Wednesday: 9:30 AM – 9:30 PM | Thursday: 9:30 AM – 9:30 PM | Friday: 9:30 AM – 9:30 PM | Saturday: 9:30 AM – 9:30 PM | Sunday: 9:30 AM – 9:30 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ0YMjXvR34ToRjcuxGQMsWso,Kalla Bongo Lake Resort,"Lane 3, Field View, Baddegama road, Nalagasdeniya, Hikkaduwa, Sri Lanka",6.1418459,80.1178563,4.4,,,"establishment, food, lodging, point_of_interest, restaurant",0914 946 324,http://www.kallabongo.com/,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ2cFMHf934ToRb1hi5zyeDQU,Hikka BOBA,"dhananji, walawuwaththa, walauwwaththa road, Hikkaduwa 80240, Sri Lanka",6.142143099999999,80.1012822,5.0,,,"establishment, food, point_of_interest, restaurant",077 533 9442,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJHZrk9qd24ToR_SVk6qqz0bo,Villa Kusum,"932 Galle - Colombo Rd, Hikkaduwa, Dodanduwa 80250, Sri Lanka",6.117381099999999,80.1176136,4.7,,,"establishment, food, lodging, point_of_interest, restaurant",077 337 9270,https://villakusum.com/,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJNRbiped34ToRaNIhyCb3k0M,Bright Sunshine Restaurant & Hotel,"501 A2, Hikkaduwa 80240, Sri Lanka",6.126550300000001,80.1068307,4.4,,,"establishment, food, point_of_interest, restaurant",077 902 1921,,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJa2ep3eN34ToRUuNNDXbANSA,Refresh Beach Restaurant,"384, Galle Road, A2, Hikkaduwa, Sri Lanka",6.1303005,80.10212250000001,4.2,,3.0,"establishment, food, point_of_interest, restaurant",0912 277 810,https://www.refreshhikkaduwa.com/index.php/en/restaurants/hikkaduwa,Monday: 7:00 AM – 11:30 PM | Tuesday: 7:00 AM – 11:30 PM | Wednesday: 7:00 AM – 11:30 PM | Thursday: 7:00 AM – 11:30 PM | Friday: 7:00 AM – 11:30 PM | Saturday: 7:00 AM – 11:30 PM | Sunday: 7:00 AM – 11:30 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJkfVcj4x34ToRHytzvpUAcBs,Green Shadow Wedding Hall,"Hikkaduwa - Baddegama Road, Pathana,, 44QF+R24, Hikkaduwa, Sri Lanka",6.139504400000001,80.1225893,4.0,,,"establishment, food, lodging, point_of_interest, restaurant",0912 276 906,http://aradanahotels.com/,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJk7Hhwf134ToRtRcJPBuKy0g,treetop Restuarant,"363 A2, Hikkaduwa, Sri Lanka",6.139134299999999,80.0995667,5.0,,,"establishment, food, point_of_interest, restaurant",0912 275 490,,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJPzxZI_134ToRtwVGHBJxsb8,Pizza Hut Hikkaduwa,"Hikkaduwa, Sri Lanka",6.1359658,80.1003424,4.2,,2.0,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",0117 729 729,https://www.pizzahut.lk/,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,Hikkaduwa,restaurant,takeaway,Top,True
ChIJ51CeMv134ToRg0AtHSqQYa8,Isira Coffee Shop & Restaurant,"6 Sarath Goonawardana Mawatha, Hikkaduwa, Sri Lanka",6.1350821,80.10032509999999,4.6,,1.0,"cafe, establishment, food, point_of_interest, restaurant, store",0912 276 007,,Monday: 6:00 AM – 6:00 PM | Tuesday: 6:00 AM – 6:00 PM | Wednesday: 6:00 AM – 6:00 PM | Thursday: 6:00 AM – 6:00 PM | Friday: 6:00 AM – 6:00 PM | Saturday: 6:00 AM – 6:00 PM | Sunday: 6:00 AM – 2:00 PM,OPERATIONAL,Hikkaduwa,restaurant,cafe,Top,True
ChIJU-w42OJ34ToRSlp5ZqgbwXI,Tamara Motels,"289 Tamara Motels Rd, Hikkaduwa 80240, Sri Lanka",6.134271099999999,80.1009814,4.7,,,"cafe, establishment, food, lodging, point_of_interest, restaurant, store",075 611 1064,,Monday: 7:00 AM – 12:00 PM | Tuesday: 7:00 AM – 12:00 PM | Wednesday: 7:00 AM – 12:00 PM | Thursday: 7:00 AM – 12:00 PM | Friday: 7:00 AM – 12:00 PM | Saturday: 7:00 AM – 12:00 PM | Sunday: 7:00 AM – 12:00 PM,OPERATIONAL,Hikkaduwa,restaurant,cafe,Top,True
ChIJS_W52uJ34ToRHSIidcoZIxo,Red Lobster Restaurant,"287 Galle Rd, Hikkaduwa 80250, Sri Lanka",6.134242,80.1003557,4.1,,2.0,"establishment, food, point_of_interest, restaurant",077 043 0938,https://www.instagram.com/invites/contact/?i=ruswec7mdbti&utm_content=j40vjy1,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJm23OsON34ToRAYRbDInwNCg,Moon Light,"no a 337 A2, Hikkaduwa, Sri Lanka",6.1313515,80.1017138,4.2,,2.0,"establishment, food, point_of_interest, restaurant",077 663 9963,,Monday: 10:30 AM – 10:30 PM | Tuesday: 10:30 AM – 10:30 PM | Wednesday: 10:30 AM – 10:30 PM | Thursday: 10:30 AM – 10:30 PM | Friday: 10:30 AM – 10:30 PM | Saturday: 10:30 AM – 10:30 PM | Sunday: 10:30 AM – 10:30 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJd6pKcv534ToRSfSOav30VlI,The Coffee Shop,"Galle Rd, Hikkaduwa, Sri Lanka",6.126583,80.10637299999999,4.6,,,"cafe, establishment, food, point_of_interest, restaurant, store",077 448 1023,http://www.tripadvisor.com/Restaurant_Review-g304134-d2676678-Reviews-The_Coffee_Shop-Hikkaduwa_Galle_District_Southern_Province.html,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: 8:00 AM – 7:00 PM,OPERATIONAL,Hikkaduwa,restaurant,cafe,Top,True
ChIJqaHhdOd34ToRFgQkN6YC3Uo,Moon Beam The Beach Heaven,"548/1 , Galle Road ,wewala, Hikkaduwa 80240, Sri Lanka",6.1262972,80.1066608,4.3,,,"establishment, food, point_of_interest, restaurant",072 213 5137,,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJfaGykvR34ToRWTM3pIfOX6I,Villa Birdlake Hikkaduwa,"Baddegama Road, Punchi Pathana, Maragaha Hena, Hikkaduwa., Hikkaduwa 80240, Sri Lanka",6.1418427,80.12046529999999,4.5,,,"establishment, food, lodging, point_of_interest, restaurant",077 501 9171,,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJF_AIAOh34ToRbGLtu4a-rlo,Yula Beach,"44F5+WQ2, Asian Highway 43, හික්කඩුව, Sri Lanka",6.124755599999999,80.109386,4.2,,,"establishment, food, lodging, point_of_interest, restaurant",077 853 4988,,,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJuXAwpsJ34ToRgoCpg4EDtmw,Mambo's,"688/3 Galle Rd, Hikkaduwa 80240, Sri Lanka",6.124149099999999,80.109813,3.8,,,"establishment, food, point_of_interest, restaurant",077 782 2524,,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 2:00 AM | Friday: 8:00 AM – 2:00 AM | Saturday: 8:00 AM – 5:30 AM | Sunday: 1:00 PM – 2:00 AM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJX0y6usJ34ToRaYsoPaNdHgc,Top Secret,"44F6+M5X, A2, Hikkaduwa, Sri Lanka",6.1242464,80.1104714,4.0,,2.0,"establishment, food, point_of_interest, restaurant",0912 277 551,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 2:30 AM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ22g2v8J34ToR4wdS1oWrOS0,Joint in Southwind,"712,Galle road, Narigama, Hikkaduwa, A2, Hikkaduwa, Sri Lanka",6.124101899999999,80.1108804,4.3,,2.0,"establishment, food, point_of_interest, restaurant",0912 275 865,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ391Qq8N34ToRHQD97osSL9s,Palm Beach Guesthouse,"44C7+R2C, Hikkaduwa, Sri Lanka",6.122061100000001,80.1125033,4.2,,,"establishment, food, point_of_interest, restaurant",077 769 6572,http://sri-lanka-reisen.de/,Monday: 8:00 AM – 3:00 AM | Tuesday: 8:00 AM – 3:00 AM | Wednesday: 8:00 AM – 3:00 AM | Thursday: 8:00 AM – 3:00 AM | Friday: 8:00 AM – 3:00 AM | Saturday: 8:00 AM – 3:00 AM | Sunday: 8:00 AM – 3:00 AM,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJ5aHx4ot34ToRz0cUHtnDsOA,Hotel Green Garden,"Lake School, 44RG+97F, Junction, Pathana, Hikkaduwa, Sri Lanka",6.140941799999999,80.1256762,3.9,,,"establishment, food, point_of_interest, restaurant",077 764 4515,http://hotelgreengarden.lk/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Hikkaduwa,restaurant,restaurant,Top,True
ChIJlektlMF34ToR0BctLnAs78A,Jungle Paradise Holiday Resorts,"pinkandaroad, 44F8+7C8, Hikkaduwa, Sri Lanka",6.123167,80.1160716,4.2,,,"bar, establishment, food, point_of_interest, restaurant",077 738 7306,http://booking.com/,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,OPERATIONAL,Hikkaduwa,restaurant,bar,Top,True
